user_id,gender,topk_items
2749,M,"2028,480,1233,110,1198,1196,260,589,527,2571"
2750,F,"1265,1136,2918,1394,1079,1307,1188,1288,1270,1641"
2751,F,"2469,1307,3072,2243,2145,1674,915,3684,1088,2245"
2752,M,"1285,1186,2352,3424,3210,2371,1222,2248,1663,2551"
2753,F,"898,905,1230,916,910,912,1234,915,945,933"
2754,M,"1265,1307,1270,1136,356,2716,1079,2396,1,2302"
2755,M,"2858,2908,2997,223,34,2706,2690,2396,2700,2599"
2756,M,"480,1210,1580,260,2628,1196,1676,1372,2985,2571"
2757,M,"908,1252,2858,2997,608,3683,904,858,3481,912"
2758,M,"2858,1270,1196,1210,2716,260,1265,1,1136,1198"
2759,M,"2858,110,2028,1210,318,527,480,1196,2396,608"
2760,M,"2858,608,912,858,2396,527,1233,1230,908,2997"
2761,M,"1304,1580,21,368,2406,1374,1372,3638,2944,480"
2762,M,"260,2028,1210,1198,1196,110,1222,1233,480,1127"
2763,F,"2688,2706,3005,3623,2762,2605,2490,2724,2683,2707"
2764,M,"912,923,527,608,318,593,1247,34,858,904"
2765,M,"480,858,1580,1196,2028,1198,260,1210,1270,110"
2766,M,"912,1196,919,260,1210,1304,1198,1270,969,2716"
2767,M,"2571,1089,589,1573,608,2916,6,2167,70,457"
2768,M,"296,608,527,110,2028,593,1222,318,1213,1210"
2769,M,"919,260,2080,1210,1097,1196,914,594,595,1214"
2770,M,"2858,480,110,589,260,1214,70,3753,1210,2028"
2771,M,"733,2353,3256,1370,1573,349,6,165,2278,380"
2772,M,"2716,1127,1374,2000,1270,1240,3698,1129,2985,1210"
2773,M,"2858,608,908,527,912,1617,593,1193,858,1221"
2774,M,"1196,1210,1197,1097,592,2918,2985,2105,1222,1270"
2775,F,"1175,2997,162,3083,3521,3481,1236,1041,3266,306"
2776,M,"3255,1923,1476,2268,2416,500,3261,587,2423,1784"
2777,M,"3255,1888,1777,500,216,3247,2424,1485,587,231"
2778,M,"2858,1230,2997,912,608,527,34,1265,858,1136"
2779,M,"1252,1248,1230,908,750,2300,3030,1284,1077,541"
2780,M,"2858,2997,2762,2683,2599,3176,2706,2959,2396,2716"
2781,M,"2858,2762,608,1617,2959,1221,1222,1233,593,2997"
2782,F,"1923,1777,2706,3255,1441,1517,223,1569,708,500"
2783,M,"541,1214,1374,2968,260,1301,750,2288,3702,1200"
2784,M,"527,608,2858,593,1617,858,1233,1266,2028,1213"
2785,M,"852,2724,539,3501,2805,2424,3072,2369,2671,11"
2786,M,"608,858,1213,593,296,1617,1222,6,1263,2028"
2787,M,"2858,2716,2997,2762,2396,318,527,593,608,2959"
2788,M,"1252,912,923,904,908,1084,1204,1247,1230,1207"
2789,M,"1580,260,1210,480,2628,2916,1372,2985,1676,2571"
2790,M,"1127,2858,924,1196,1097,541,3703,3702,2987,260"
2791,M,"1252,3811,912,1284,1204,1233,1212,3030,908,1250"
2792,M,"2858,110,2716,2762,593,356,2028,318,608,480"
2793,M,"1674,2000,1610,858,1222,2194,1036,6,3418,3448"
2794,M,"2858,2997,2762,2396,608,3578,1233,1617,3176,527"
2795,M,"2527,1374,1214,3703,3702,541,1240,1200,260,2288"
2796,M,"260,2657,1210,1584,1097,2628,1372,2105,1196,2081"
2797,F,"2858,2791,1259,858,2160,608,908,260,1214,2716"
2798,M,"912,858,923,1252,608,908,1230,1247,904,527"
2799,M,"1136,1270,1,260,1196,1210,2858,1265,1197,2716"
2800,F,"3753,3534,3408,3484,3565,2671,1721,3948,2724,3450"
2801,F,"3298,2706,2858,2959,3176,3408,3534,3752,2771,2712"
2802,M,"2858,2997,2716,2396,2762,2987,2599,3408,593,2369"
2803,M,"2997,2858,541,608,858,750,1196,1617,1221,296"
2804,F,"2006,316,2094,380,329,736,1372,653,480,1722"
2805,M,"1084,912,1252,904,1204,969,1233,1953,923,1952"
2806,M,"318,1,2858,110,2028,527,1210,34,3751,593"
2807,F,"2300,1230,910,3504,898,912,1188,1077,1292,1307"
2808,M,"1653,1909,1584,2628,1356,480,1372,1748,3702,2571"
2809,M,"1307,1079,2918,2791,1259,2804,3361,1394,1270,1196"
2810,F,"48,595,364,2394,1566,1907,1688,2355,1367,2089"
2811,M,"2731,1248,1212,2360,1041,1260,2920,2726,3089,3435"
2812,M,"356,1580,1,21,457,380,480,2571,1265,1210"
2813,M,"541,1259,750,1196,2858,858,1214,1199,260,1136"
2814,M,"480,2028,356,110,2396,377,2006,2571,2858,527"
2815,M,"2858,2762,2028,593,608,110,527,480,2396,1210"
2816,M,"480,589,2916,1210,260,1214,3527,2985,1222,2571"
2817,M,"2858,480,2028,110,1210,527,2396,1,356,608"
2818,M,"2571,1210,223,1089,1196,608,1270,1097,296,2997"
2819,M,"3753,2858,3578,3555,3755,3623,3534,3408,110,480"
2820,F,"3683,1252,373,2917,1077,3730,2288,3546,2160,3362"
2821,M,"2858,608,110,593,2028,480,260,1259,589,527"
2822,M,"1230,3516,2396,898,2858,3072,915,1304,913,912"
2823,M,"2858,2997,527,608,2028,2959,318,296,1213,110"
2824,M,"3578,3948,1923,3481,2959,2858,3617,3752,2571,3623"
2825,F,"535,994,1041,1594,1719,1354,800,85,1095,300"
2826,M,"1252,1230,1248,1244,910,1267,3362,908,923,3435"
2827,M,"2716,1127,3175,2683,2858,2706,1270,1210,3578,1196"
2828,M,"2858,2997,3578,2959,3481,3160,2599,3897,2762,223"
2829,M,"1248,3435,1212,1260,1284,1069,3030,2726,3503,1267"
2830,M,"1214,2716,260,1387,1210,2762,1222,2288,1196,480"
2831,M,"2858,1196,260,1210,858,1198,2028,1270,1197,480"
2832,M,"2997,2858,608,2289,2396,1230,1265,2599,1617,527"
2833,M,"2840,2710,3005,2688,2706,2605,2683,3053,2712,2976"
2834,M,"898,912,926,899,1230,910,945,923,904,905"
2835,M,"2858,3481,608,1617,2997,527,1233,2396,110,908"
2836,M,"2858,2396,2762,2997,3578,2716,2355,3408,2706,2028"
2837,M,"1,1580,356,2628,1265,2997,3175,1270,2355,2858"
2838,M,"912,923,919,750,1136,858,1196,1252,260,541"
2839,M,"2683,2706,2762,2858,2716,2710,2724,2396,2987,2997"
2840,M,"2353,733,380,3107,292,1918,165,6,95,377"
2841,M,"1653,2858,2997,2692,32,608,1041,1748,1233,527"
2842,M,"110,608,2858,1213,2028,1617,1222,70,6,589"
2843,F,"2858,2791,110,1259,3481,480,3450,2997,608,3578"
2844,M,"2858,3578,2997,589,1617,608,6,70,2959,2571"
2845,M,"2628,260,1210,480,1580,2571,1676,1372,1196,589"
2846,F,"2396,2997,2858,2355,2716,2599,3114,1265,2987,223"
2847,M,"1,2700,2571,2959,364,2628,260,356,1210,588"
2848,M,"2116,1372,329,2628,1356,2393,1376,2105,1676,260"
2849,M,"898,1230,910,905,2997,955,945,3543,912,951"
2850,M,"2571,2628,1210,260,480,1198,1676,1196,589,2916"
2851,F,"3408,2858,2396,2997,2572,2706,3534,2724,2690,2599"
2852,M,"366,1690,1215,2288,1971,3917,891,1973,1970,1261"
2853,M,"1060,1265,1923,52,357,1641,1188,39,2997,1500"
2854,F,"2716,2804,2710,919,1258,1219,3016,1225,2987,2369"
2855,M,"3409,3753,3897,3534,3555,3755,3484,3300,3745,3177"
2856,M,"527,2858,318,2028,2396,34,593,356,608,1210"
2857,M,"2288,1690,1320,2118,1518,382,879,253,22,1762"
2858,F,"2424,2125,539,48,1888,2081,587,588,2581,339"
2859,M,"2858,2997,3481,608,3578,3897,3948,527,3160,1265"
2860,M,"1244,1252,3504,111,1186,1228,3546,2243,2352,2076"
2861,M,"2997,2599,2908,223,2706,2858,2690,2395,2959,2683"
2862,M,"260,1196,1304,969,1210,1198,1201,1262,2944,912"
2863,F,"1041,2908,994,1719,1885,1354,562,265,2357,2997"
2864,F,"2840,3005,2688,2881,2605,2707,2724,2713,2706,2683"
2865,F,"2716,2858,2369,2762,3578,2683,2724,3753,2396,3408"
2866,M,"858,1307,356,2000,1196,3448,1210,593,608,1198"
2867,M,"3409,3753,3300,3555,3513,3624,3354,3190,3745,3534"
2868,M,"3300,3354,3793,3175,1127,3745,2628,2672,1748,3578"
2869,M,"2530,2533,1019,2531,2792,3836,2532,1374,3654,480"
2870,M,"1041,1885,296,608,1704,527,994,265,2858,36"
2871,F,"2716,1258,1259,2858,608,2791,1210,1214,593,1997"
2872,M,"2997,2395,2599,2858,608,2959,1213,2289,3160,223"
2873,F,"595,364,2081,48,588,34,356,2125,531,1721"
2874,F,"1230,910,912,2300,3435,1244,945,1248,1267,898"
2875,M,"1214,260,541,1196,1210,1240,3703,3702,1222,1200"
2876,M,"589,480,2571,1580,2916,2628,1676,1372,3527,1573"
2877,M,"1214,260,2628,924,589,541,1372,3702,2288,1200"
2878,F,"914,1028,2565,1097,2080,899,919,900,902,1022"
2879,M,"2858,608,593,2028,527,110,318,296,1210,356"
2880,M,"2997,2858,1136,750,541,1270,1196,260,2692,1197"
2881,F,"2706,2700,3793,223,2858,2716,3300,3175,3578,3785"
2882,M,"2706,2683,2572,3408,3948,2694,2724,1923,2355,500"
2883,M,"2716,2706,2710,3016,2683,2858,785,1127,2369,2826"
2884,F,"2396,527,2858,912,318,356,17,265,902,2028"
2885,F,"1923,104,3450,2791,3869,1517,2918,3255,441,344"
2886,M,"1792,1479,2353,2490,494,1608,1687,165,2334,736"
2887,M,"2268,3107,1101,110,592,587,2410,380,2115,1210"
2888,M,"1210,2628,2571,260,110,2617,2167,2716,1,356"
2889,M,"912,318,527,919,899,2028,914,593,595,34"
2890,M,"2628,2571,1573,589,480,2916,1748,1676,1372,1356"
2891,F,"2706,2683,2724,2805,2688,2881,2694,3004,3005,2581"
2892,M,"260,969,912,1304,1196,913,1210,480,1198,1214"
2893,M,"1196,608,1210,858,593,527,1222,260,296,2858"
2894,M,"2353,2490,349,1792,10,1552,733,165,786,1608"
2895,M,"1259,2858,2791,2997,2918,2716,1222,1270,3481,3552"
2896,M,"3623,2706,3753,110,356,736,2490,480,3578,648"
2897,M,"260,589,1214,2571,2916,480,3527,1676,2985,2628"
2898,M,"2858,2959,2997,3578,3793,223,3300,2700,2762,2710"
2899,M,"2012,3175,3070,1391,3033,2011,1580,1372,2105,2124"
2900,M,"2571,110,1210,480,589,260,1222,70,2028,1196"
2901,M,"858,1953,1221,1213,3362,1304,1263,6,2944,1617"
2902,M,"2858,34,2396,1,1270,1196,356,1265,1210,2997"
2903,M,"2571,480,2628,2699,3623,1580,2490,2762,2706,589"
2904,M,"3176,2908,3148,2858,3408,3179,17,527,3006,2686"
2905,M,"1,1210,1196,1270,260,1097,356,2716,1197,1580"
2906,M,"260,1210,1374,1214,1196,1376,2105,1301,2366,924"
2907,F,"587,2617,2716,2699,1544,2683,736,3273,344,380"
2908,M,"3016,2716,968,2710,1258,1261,1997,1982,2288,1345"
2909,M,"3430,1388,165,2353,2617,1792,1518,1552,1370,2409"
2910,M,"366,1986,1970,1972,1971,891,1976,328,1977,2514"
2911,F,"2762,2959,2858,3176,3408,3578,2908,3160,3623,2712"
2912,F,"2706,2683,2355,2572,1911,2694,3004,2724,3534,2858"
2913,F,"994,2289,535,1041,562,1966,34,265,608,3067"
2914,M,"2791,1394,1136,1259,1307,2918,1270,1079,1288,2716"
2915,M,"2858,260,1210,1196,3114,2396,527,1,1198,480"
2916,M,"1966,1236,125,417,1279,3521,1392,52,562,2289"
2917,M,"2858,2997,608,858,593,111,2762,1617,2599,50"
2918,M,"1089,2997,1732,1060,2542,223,6,2959,2395,2692"
2919,M,"260,1210,2628,480,1374,1196,2105,1676,1372,1356"
2920,M,"260,1270,1210,1196,480,1214,2791,589,1580,1240"
2921,M,"1301,1372,2393,329,1374,316,1356,2311,1375,2105"
2922,M,"480,1210,260,1196,2628,2571,1580,110,589,1198"
2923,M,"1270,260,1210,2716,1196,1,356,1580,480,1198"
2924,F,"2706,2355,2858,2683,2762,3578,3623,2396,3114,2987"
2925,F,"3753,3623,3578,3755,3555,3510,3534,3565,3798,3408"
2926,F,"2424,11,356,1777,2671,1721,2125,1569,339,1923"
2927,M,"1196,1210,260,969,1198,1270,912,1304,858,480"
2928,M,"1214,541,750,1278,1136,1206,2366,1222,2968,260"
2929,M,"1407,253,1339,3476,1258,608,2288,1690,6,1994"
2930,M,"608,593,527,2858,318,296,265,1193,912,1213"
2931,M,"733,2571,2353,648,3623,110,2490,2628,1573,480"
2932,M,"608,593,356,296,2858,527,318,1265,2028,2762"
2933,M,"2858,608,318,527,2028,296,1213,110,593,1673"
2934,F,"2059,531,261,62,2125,455,539,595,3269,3259"
2935,M,"1127,3300,2628,3793,3175,589,2571,1676,1690,480"
2936,F,"1148,3429,1223,34,3114,745,1188,262,918,3751"
2937,F,"110,318,527,593,608,356,1704,2028,1721,296"
2938,F,"1270,1097,1210,2081,1196,260,2100,1197,2716,1"
2939,F,"1210,1196,260,608,1617,1197,2571,593,1198,1097"
2940,M,"2858,2571,2997,589,608,480,1617,2762,1210,1196"
2941,M,"2657,260,2080,1210,899,1580,1372,914,2105,1214"
2942,F,"3789,912,926,3811,1254,3872,945,928,3435,1230"
2943,M,"750,541,2019,1214,3703,3702,260,1200,1201,924"
2944,F,"2355,2396,3114,2858,2997,3751,2690,1188,34,1"
2945,F,"994,1041,1354,2858,36,608,1885,265,17,2289"
2946,M,"349,3256,6,3763,3753,1370,1608,2278,2476,2353"
2947,F,"2997,2858,3481,1060,608,2599,1041,2395,2289,223"
2948,M,"3481,2858,3897,3948,2997,3160,3327,3617,3534,70"
2949,M,"3578,2858,2706,2683,3623,2355,2762,3408,3175,2840"
2950,M,"3155,2424,2671,2396,1721,1183,356,3594,3512,17"
2951,F,"2858,1265,2396,356,34,318,527,2997,1784,608"
2952,M,"2858,527,2997,858,608,1213,1233,2692,296,593"
2953,M,"2858,2433,3176,3408,2396,3005,2690,2762,3179,2997"
2954,M,"2683,2706,2355,2694,1911,2716,2724,2572,3623,2581"
2955,M,"2858,2997,2762,608,593,2396,3578,527,1617,2959"
2956,M,"480,2916,2571,2628,589,1580,1676,1372,2985,316"
2957,M,"527,2858,608,1196,318,2028,1222,593,1210,110"
2958,M,"2858,2710,2762,2706,3578,2683,2396,2716,2997,2959"
2959,M,"2683,2716,1127,2858,3578,3175,2490,2706,2987,2997"
2960,M,"260,2858,912,858,1196,608,527,1210,593,919"
2961,M,"260,480,2948,1304,2858,1196,3654,3836,969,1210"
2962,M,"2186,931,3435,1212,904,903,2288,2178,2527,928"
2963,F,"527,318,2858,608,593,296,2028,110,34,1617"
2964,M,"912,908,2858,608,858,1617,527,593,1252,904"
2965,F,"527,318,608,593,912,2028,858,110,296,1193"
2966,F,"1265,356,2396,357,1,34,1569,342,339,39"
2967,M,"1248,1260,3683,1267,1252,750,1218,3265,2726,1212"
2968,F,"356,587,3255,11,380,1393,539,1784,2268,377"
2969,M,"2628,3578,3793,2571,2858,3175,2706,480,3623,2700"
2970,M,"2858,2571,2028,110,527,318,608,480,356,593"
2971,M,"2858,3481,2997,1175,3083,162,1236,2692,3160,3897"
2972,M,"70,1407,1645,1644,1717,2858,1339,2167,253,3273"
2973,F,"2706,2683,2355,2858,2572,2396,2724,3534,3408,2762"
2974,M,"2858,2706,2997,2762,2959,2396,223,3578,2716,2683"
2975,M,"912,1230,1247,923,1252,908,904,858,608,1244"
2976,M,"2716,2003,2792,3552,2867,2791,2174,610,1261,3525"
2977,F,"2396,2858,2724,2706,2683,3408,2572,2690,3004,2581"
2978,M,"912,1252,904,923,1230,908,1219,1394,750,1247"
2979,M,"1,260,3114,1210,34,1196,2355,2628,1097,1270"
2980,M,"527,318,2858,608,2028,593,265,1233,296,2396"
2981,M,"2858,2997,2396,1270,1265,356,480,1,1210,3175"
2982,M,"1617,541,1089,50,2858,589,1748,6,70,1214"
2983,M,"2490,1792,494,1687,2002,2353,2334,1918,1385,349"
2984,M,"2858,480,2028,110,260,1270,2396,1210,356,1196"
2985,M,"1210,2628,260,1097,1196,480,2105,2987,1270,1580"
2986,M,"1594,25,3261,1885,1635,1673,265,357,1729,21"
2987,M,"2858,2706,2959,2762,3578,2571,2628,110,3793,2700"
2988,F,"2706,2683,2710,2858,2840,2572,3534,3081,2762,3578"
2989,M,"260,2628,1097,1210,1196,2161,2105,1372,919,924"
2990,M,"912,1307,1247,1097,2396,34,265,1196,899,1674"
2991,M,"912,969,1252,908,904,1230,858,913,1304,903"
2992,M,"3534,3409,3484,3513,3179,3509,2769,3898,3798,3515"
2993,M,"2858,2571,2628,3578,2762,480,2959,2028,589,110"
2994,M,"2002,145,3104,1918,3841,165,21,464,485,368"
2995,M,"1374,329,2641,316,1676,1373,2105,260,1372,1356"
2996,M,"153,2617,1918,380,3438,10,2167,165,1676,1377"
2997,F,"2396,2858,527,608,593,1183,265,17,1296,1307"
2998,F,"1911,2683,2355,2724,2706,2581,1021,1367,1888,2694"
2999,M,"1032,2092,1064,1025,2089,3034,48,1033,2087,2096"
3000,M,"1210,260,1580,1196,1270,480,1372,2985,356,2628"
3001,M,"6,2353,3256,110,589,349,2028,165,2278,480"
3002,M,"2997,2858,1136,2716,1270,2599,1394,2395,223,1230"
3003,M,"260,2628,1210,1196,480,2571,1372,2105,1198,1580"
3004,F,"608,2858,296,593,1617,1089,1041,265,50,2997"
3005,M,"1127,968,1214,3175,2288,2987,260,3703,3702,1200"
3006,M,"2858,3578,2706,2762,2959,3623,2490,2571,3793,589"
3007,M,"1580,2012,587,3175,480,3269,2724,1831,356,788"
3008,M,"480,2628,2571,1580,589,3175,1676,1372,260,1210"
3009,F,"480,356,1210,2628,1580,2571,648,110,260,380"
3010,M,"1372,1215,1356,2628,589,2393,1274,480,1374,1301"
3011,M,"1196,1270,1210,1097,541,260,1222,1197,1136,1259"
3012,M,"1584,1580,1391,3175,2012,316,1372,1831,1676,780"
3013,M,"1028,1270,356,539,1,2424,3061,1019,2080,260"
3014,M,"2858,1270,2396,356,1196,1307,2791,593,608,1210"
3015,M,"3179,3408,3534,3579,3753,2858,3185,3555,2433,3148"
3016,M,"2571,2628,1127,2858,260,589,3300,1748,3578,480"
3017,F,"357,342,1265,2671,11,1569,2396,2997,708,539"
3018,M,"1222,3104,2000,2194,3763,1090,1036,6,2401,2001"
3019,M,"2858,1270,260,1196,1210,480,2396,1265,356,608"
3020,F,"912,913,1230,1247,923,908,928,1296,916,926"
3021,F,"608,527,593,296,2858,318,1617,2028,1196,858"
3022,M,"2028,457,110,1198,858,1210,1222,6,1196,1610"
3023,F,"3408,2683,2706,3578,3623,2858,3534,2724,2840,3176"
3024,M,"480,589,2571,2916,2628,1573,6,1676,3527,648"
3025,F,"3061,899,945,3549,898,1269,2565,1028,2080,914"
3026,F,"7,2424,339,539,586,276,830,1380,587,1441"
3027,M,"2571,110,589,2028,480,2858,6,1222,1210,457"
3028,M,"1580,1270,3175,260,2012,2628,1372,2105,480,1210"
3029,M,"356,34,1,1584,588,318,527,590,364,296"
3030,M,"527,2858,608,318,593,2396,265,2028,296,34"
3031,M,"441,1060,1923,372,1476,180,663,784,3261,1884"
3032,M,"2513,1991,2867,1975,1974,2410,1971,2953,2003,1367"
3033,M,"2628,2571,1,2355,480,110,1210,356,2762,260"
3034,F,"2858,2396,3408,2762,3176,2997,2724,17,527,2028"
3035,F,"527,2028,608,2858,318,593,110,296,480,1617"
3036,M,"912,1084,969,2067,1250,1247,1262,1263,858,527"
3037,F,"1704,527,318,1183,608,1393,17,265,1271,36"
3038,F,"260,1210,2657,1270,1196,1097,2105,480,1197,1580"
3039,F,"2937,947,1069,3789,907,942,3334,2940,3341,2983"
3040,M,"2628,2571,480,589,2858,1580,1748,1676,260,3175"
3041,M,"2858,3408,3578,3176,2762,3160,3534,3753,2959,3510"
3042,M,"356,1784,3255,1265,34,11,1271,1704,539,2291"
3043,M,"3409,3553,3785,3484,3752,3863,3882,3300,3617,3177"
3044,M,"2716,356,587,1210,2000,1,1196,260,1097,2617"
3045,M,"541,1214,1301,750,2288,924,1252,2664,3702,1212"
3046,M,"2719,2840,2995,2713,2706,2710,2606,3300,3273,2541"
3047,F,"858,260,1214,589,2571,1240,1222,541,1196,1617"
3048,M,"1210,1196,2858,260,480,1198,589,2028,2571,1270"
3049,F,"916,898,28,1296,912,899,58,2396,2943,265"
3050,M,"2628,480,260,589,3175,2571,1372,1301,3745,1356"
3051,M,"3273,70,2700,2706,2959,3623,223,2167,3617,3578"
3052,M,"1301,2664,1253,2010,750,2662,2363,541,3932,260"
3053,F,"1673,2858,1594,1213,608,2908,1041,994,1354,1259"
3054,M,"1885,923,2997,50,1449,2599,1041,608,3911,1719"
3055,F,"2617,253,1339,1407,2571,1645,1690,2916,1573,1717"
3056,M,"2490,2617,2699,2826,1127,2722,2701,2167,1676,2571"
3057,F,"2858,318,2396,1265,356,527,2997,593,2762,608"
3058,M,"2716,1,2804,2918,1270,2791,356,1265,1259,1210"
3059,M,"608,858,1196,2858,593,296,260,912,527,541"
3060,F,"6,1645,628,1625,47,1892,22,2278,1620,1589"
3061,M,"1196,1210,260,1198,480,1270,858,2028,356,608"
3062,M,"2706,2699,2683,2012,2694,1917,2724,1831,1580,3175"
3063,M,"110,480,1210,589,2028,2628,260,2571,1196,356"
3064,M,"3753,3578,480,2028,2858,110,1210,3623,1196,260"
3065,F,"364,588,595,34,1060,1,1059,1704,1265,356"
3066,M,"2858,2959,3578,2571,2706,3623,70,110,480,3793"
3067,F,"3044,587,1680,3249,11,539,454,339,708,3252"
3068,F,"2858,260,1196,110,2028,1210,608,527,480,858"
3069,M,"2699,2706,3623,3578,2571,2826,2490,3300,3175,480"
3070,F,"912,1230,2858,908,608,923,1188,1617,858,750"
3071,M,"2683,2858,2706,2396,2762,2997,2724,2770,2716,3176"
3072,M,"1172,58,265,1307,357,515,2243,1188,838,34"
3073,M,"1270,1196,260,1136,1210,2716,1198,858,2858,1197"
3074,M,"3408,2858,3534,3753,3897,3948,2396,3578,3160,3481"
3075,F,"2858,608,908,593,912,1617,34,919,527,1219"
3076,M,"2571,2916,480,457,589,2028,6,2278,1573,608"
3077,M,"2628,2571,589,260,480,1676,1580,1372,1748,316"
3078,F,"912,1230,1252,858,527,923,1233,1204,1250,608"
3079,F,"2858,608,2997,527,296,1213,1041,1233,2692,1617"
3080,M,"2289,1449,1060,2997,1732,2064,1089,1136,1265,1288"
3081,M,"1214,2968,610,2288,1374,2985,2641,2657,2174,2105"
3082,F,"3255,3448,3591,500,2918,344,1246,1968,3210,2423"
3083,F,"2858,110,2791,480,2028,3753,858,1035,593,1196"
3084,M,"3179,3534,3798,3579,3753,3510,3513,3594,3408,3952"
3085,M,"480,2028,2571,110,2628,589,1233,3578,3753,1610"
3086,M,"2858,527,1704,1721,2028,318,1680,2762,608,2571"
3087,F,"539,2424,339,587,7,11,3269,356,2125,1569"
3088,F,"527,608,318,2858,296,265,593,17,1041,2396"
3089,M,"480,2028,2628,110,1210,1580,356,2571,1196,260"
3090,M,"541,1214,750,1136,260,1278,2366,1219,111,1259"
3091,F,"608,2858,593,296,2028,1617,527,110,2762,2571"
3092,M,"2968,541,750,1301,1374,1215,2105,1214,260,1372"
3093,F,"3481,3897,2997,2858,3408,3911,1296,1188,3534,2396"
3094,M,"2858,2762,2997,1127,2396,3578,3175,2716,2987,2710"
3095,F,"2724,2671,2581,2424,1569,3512,539,356,2396,1888"
3096,F,"1019,1376,480,3269,260,2628,1372,914,900,1210"
3097,F,"2858,527,2028,608,110,593,318,296,1617,3753"
3098,M,"3753,3578,3555,2858,3624,3623,3534,3745,3300,3793"
3099,M,"1372,329,2393,316,1374,1356,1580,2105,1676,1376"
3100,F,"2858,608,3176,593,1617,2762,296,2396,527,318"
3101,M,"260,1210,2628,1198,1196,1197,2105,1372,112,480"
3102,M,"2858,2762,1127,3578,2396,1210,2987,1196,3175,2628"
3103,M,"2858,2997,3481,2599,2396,3160,3751,2692,3897,1617"
3104,M,"2858,3578,3753,2762,3755,3623,3534,593,3897,3555"
3105,M,"260,1214,1374,541,924,2628,1301,1372,2105,1356"
3106,M,"2858,608,3481,2997,527,296,3897,593,3160,1617"
3107,M,"2716,110,1210,1270,480,2792,70,2706,356,2699"
3108,M,"1953,1233,1610,3418,590,349,1183,1263,3654,3256"
3109,F,"2858,3897,3481,3160,3863,3751,2997,3948,3408,3578"
3110,M,"1233,750,2019,1252,541,1199,1953,3503,3702,1214"
3111,M,"216,2335,231,3248,19,1485,5,784,2296,2195"
3112,M,"595,2987,919,3751,1097,2858,2762,2959,1197,364"
3113,M,"1777,2424,11,1569,2671,3255,1895,1593,500,1457"
3114,M,"1060,441,2395,223,1285,1449,663,1441,1923,180"
3115,M,"260,480,2858,1196,1210,2628,589,1270,1580,1198"
3116,M,"3578,3623,2858,2762,2706,480,2490,3753,2571,110"
3117,M,"608,593,527,912,318,1196,296,858,2858,1225"
3118,M,"1214,2916,260,541,1374,1240,2366,3702,1372,1196"
3119,M,"260,2628,1210,1127,480,1196,1372,2105,3702,1214"
3120,M,"2706,2762,2683,2858,3578,3623,2724,2490,2396,3005"
3121,M,"2713,2826,2719,2995,3113,2722,2490,2167,1690,2428"
3122,F,"2858,3481,3578,3897,2997,1617,3534,3751,3755,3948"
3123,M,"1127,3175,2826,3300,2701,2672,2628,1372,1676,2722"
3124,M,"2716,260,2858,1210,1196,1270,110,1214,1387,2762"
3125,M,"356,1393,377,2028,11,527,2396,1784,1265,593"
3126,M,"1089,6,70,1407,47,589,3476,1645,2278,2571"
3127,F,"17,265,1183,2396,58,28,357,34,1265,1188"
3128,M,"1136,2997,3481,1270,2692,1265,2858,223,2599,1197"
3129,M,"2416,2716,3552,3591,2003,3525,3016,2410,1222,2146"
3130,M,"2858,110,3578,2028,608,3753,1222,70,2997,589"
3131,F,"1228,608,111,296,1247,1213,1263,1041,1952,1252"
3132,M,"3555,3753,3755,3510,3623,3578,3534,3300,3745,3409"
3133,M,"3753,3301,3623,3555,3484,3752,3177,3617,3534,3452"
3134,M,"2826,1127,2490,2571,2699,480,2628,1676,3578,589"
3135,M,"1041,306,1228,1213,290,535,296,1263,1233,1354"
3136,F,"2858,1196,260,1210,608,1270,1097,593,2396,541"
3137,M,"2840,3005,2433,2688,3176,2707,2724,2881,2710,2712"
3138,M,"1019,2716,260,1387,1270,1214,2530,1367,3836,1210"
3139,M,"912,1394,2858,858,2804,1230,1263,1276,3362,111"
3140,F,"1097,914,1584,2407,1210,3699,1088,2100,17,3479"
3141,M,"2571,480,1580,589,2916,1210,1676,2628,110,457"
3142,M,"3424,1228,111,3019,3362,3683,1222,1263,1259,3543"
3143,F,"2858,1265,2396,1641,2997,1784,342,265,345,357"
3144,F,"3578,3623,3753,2858,3755,3555,3534,3565,3300,3510"
3145,M,"1136,1259,1394,2858,2997,1197,1270,2804,1148,1196"
3146,M,"318,2858,527,2028,110,858,1222,608,593,1196"
3147,M,"2858,2959,2997,2599,2706,2762,2490,2395,3176,2763"
3148,M,"2858,2997,1265,1,1196,260,1210,1270,1197,356"
3149,M,"3753,3623,3409,3555,3484,3578,3534,3300,3745,3452"
3150,F,"2369,2683,2716,2706,2858,3176,2724,2770,2694,2762"
3151,F,"919,2028,377,593,912,1610,260,480,903,736"
3152,M,"2858,3578,3623,3751,3753,3793,3534,3745,3408,3114"
3153,F,"1923,1,356,1265,1517,2716,223,2706,2700,3255"
3154,F,"2762,2396,2858,2028,593,527,17,3176,1617,608"
3155,M,"1210,1196,260,1097,919,912,1198,527,593,608"
3156,M,"2571,480,589,3578,2028,110,6,2278,2490,2628"
3157,M,"1270,2174,1210,1196,2716,2918,2985,3527,1222,260"
3158,M,"2628,2858,2997,2571,3175,32,1748,2692,223,2700"
3159,F,"2997,2858,2369,223,2716,2599,2395,2396,2683,2706"
3160,M,"260,1210,1196,480,2571,589,1198,2628,1270,1214"
