user_id,gender,topk_items
857b90af41742cd5229f499bdb59522430d00c3c,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,52074ba6-e495-4ef3-9bb4-0703888a9f68,664c3e0e-42d8-48c1-b209-1efca19c0325,8c538f11-c141-4588-8ecb-931083524186,081b133e-ce74-42ba-92c1-c18234acb532,6ffb8ea9-2370-44d8-b678-e9237bbd347b,0af78501-5647-4c18-9a0d-66ac8789e13b,01d3c51b-9b98-418a-8d8e-37f6fab59d8c"
8583cd00c300cf0fa919c30c4fb15d144a98f0b5,M,"c2f1c49a-1469-4d42-b0d5-f61bba9415ca,91d8e441-73a6-48a6-aed1-2bef4da87799,dae93723-8362-4cdb-8906-d468807a2a2e,6b04e946-0564-4353-9912-de2ab182d9d9,ed590712-ff4b-4bbc-8a1f-a1e0cf4b96a1,a631dffe-be81-4774-a791-56ba13f9d3f8,4a4ee089-93b1-4470-af9a-6ff575d32704,499b8636-7381-4b42-886a-e84cdada1a1e,bc0875f7-016f-425d-a558-c19054a810dc,c7b0dab2-b7db-49d7-a8eb-20590c9a98ed"
85840cc04216a73f0d79e8f4a2b296006012f03c,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,810eb6c6-cced-4944-8f5a-1e0b15d930be,a66999a7-ae5c-460e-ba94-1a01143ae847,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,056e4f3e-d505-4dad-8ec1-d04f521cbb56,a74b1b7f-71a5-4011-9441-d0b5e4122711,e21857d5-3256-4547-afb3-4b6ded592596,ff6e677f-91dd-4986-a174-8db0474b1799,95e1ead9-4d31-4808-a7ac-32c3614c116b"
858d798cc902cdd251af8e72690490c0094f4eca,M,"d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,83d91898-7763-47d7-b03b-b92132375c47,cc197bad-dc9c-440d-a5b5-d52ba2e14234,9c9f1380-2516-4fc9-a3e6-f9f61941d090,70248960-cb53-4ea4-943a-edb18f7d336f,ea4dfa26-f633-4da6-a52a-f49ea4897b58,5441c29d-3602-4898-b1a1-b77fa23b8e50,b071f9fa-14b0-4217-8e97-eb41da73f598"
8594aa3273cc5752dead19bb7ba7e6d4a681a0cd,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,a66999a7-ae5c-460e-ba94-1a01143ae847,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,8bfac288-ccc5-448d-9573-c33ea2aa5c30,c7020c6d-cae9-4db3-92a7-e5c561cbad50,95e1ead9-4d31-4808-a7ac-32c3614c116b,f27ec8db-af05-4f36-916e-3d57f91ecf5e"
8594cfa14b41621f6ca1aee0da9a1354aab6e70b,M,"f59c5520-5f46-4d2c-b2c4-822eabf53419,f07b0d13-ef03-4537-a5b4-9474e71a578f,bc710bcf-8815-42cf-bad2-3f1d12246aeb,0103c1cc-4a09-4a5d-a344-56ad99a77193,a2118d09-5df0-4c84-8183-00c128f134aa,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0,122d63fc-8671-43e4-9752-34e846d62a9c,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,d7ac3cc7-0d65-476b-9b81-d3e872672a2f"
85a4955b82e56dfc3e3a883cdc0886e76b583266,M,"aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,4a4ee089-93b1-4470-af9a-6ff575d32704,47347cb8-ac34-4916-84b6-d85d4e5e5384,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,cfbc0924-0035-4d6c-8197-f024653af823,5f6ab597-f57a-40da-be9e-adad48708203,056e4f3e-d505-4dad-8ec1-d04f521cbb56,092ca127-2e07-4cbd-9cba-e412b4ddddd9,22a096ef-c70d-4d70-ae19-4fc2412d4986"
85a5aacf2d9c95d76cc39f931cc4c40e9e6480c1,M,"04af2581-6692-4f14-a7fe-151a36f20368,67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,0c7eedb5-42e4-4002-9456-2da98f5790f1,8eeecca3-3e44-4311-93e5-e67decfafc06,89d746b8-7d18-4baf-8cee-659b07771568,83e59f23-3b0b-4304-834d-5bcafd5df6d2,ae79ff82-e327-4230-9b29-880d92634365,3262fdae-c465-4d40-847c-efb14b0ed0c6,361b282b-c7ac-4c50-a115-cf54e9e788f7"
85b3c2c266285c595d32be3d1e718f9660c080d7,M,"2f9ecbed-27be-40e6-abca-6de49d50299e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a41ac10f-0a56-4672-9161-b83f9b223559,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,24f1766e-9635-4d58-a4d4-9413f9f98a4c,5d02f264-e225-41ff-83f7-d9b1f0b1874a,7944ed53-2a58-4035-9b93-140a71e41c34,618b6900-0618-4f1e-b835-bccb17f84294,70248960-cb53-4ea4-943a-edb18f7d336f,561d854a-6a28-4aa7-8c99-323e6ce46c2a"
85b55948d4474e1b3e68655a9159ed9063cdae4e,M,"d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,06fb1c8b-566e-4cb2-985b-b467c90781d4,d6ed7887-a401-47a8-893c-34b967444d26,a74b1b7f-71a5-4011-9441-d0b5e4122711,72c536dc-7137-4477-a521-567eeb840fa8,8f92558c-2baa-4758-8c38-615519e9deda,c3aeb863-7b26-4388-94e8-5a240f2be21b,83b9cbe7-9857-49e2-ab8e-b57b01038103,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4"
85b5c9b2b79fbb8dbb693c224c74eb6433e10b6f,F,"7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,bff75706-d1c4-4615-8595-8e22a61c9b2c,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,0ad22d07-c71c-41f4-acd2-0620b9e864ac,2d227ed0-0136-49d5-b2e0-97ea1e17bb83,36bfa85f-737b-41db-a8fc-b8825850ffc3,42faad37-8aaa-42e4-a300-5a7dae79ed24,b9ffe330-729d-434b-b34b-9dce5bad0f70,a270b68f-6bb5-41ba-ae7f-7b501e4797a5,06ae569e-0b5b-4cd7-aded-98c3ad743ca3"
85c46ffc32b734753ce2301753ed93c24a56ada2,M,"1626de1a-509a-413f-82de-a362a2fd14a3,879a449d-506a-422c-9fb8-8af01d3d04ae,8538e728-ca0b-4321-b7e5-cff6565dd4c0,f04cc80e-0f59-45b8-aaf4-ac81035644e9,816ba2e2-31da-4cb7-ace0-99546f6bd657,98ed42ad-aafa-46a8-899b-150fa237133a,8385f26a-f374-4a04-9aad-4442ce24db2b,8fb6c00f-61d8-4f27-98f9-53e1ba481626,38e4df82-6079-42f8-91fa-904e0fecf78f,0dc6a8e4-30d5-43a3-b3d2-98bdd8c43362"
85c51758ff1e110b106e2565771df077aba01ba9,M,"164f0d73-1234-4e2c-8743-d77bf2191051,ee4783d5-cf2f-478b-99f4-277c2412dfa9,73e5e69d-3554-40d8-8516-00cb38737a1c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,596ffa74-3d08-44ef-b113-765d43d12738,1138a764-2212-4d0a-b02d-0dc14df91e08,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,ac9a487a-d9d2-4f27-bb23-0f4686488345"
85ca635aff141a0e3dc24c0ba43ea9b823bf0f82,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,83d91898-7763-47d7-b03b-b92132375c47,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,9efff43b-3b29-4082-824e-bc82f646f93d,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,72c536dc-7137-4477-a521-567eeb840fa8,b071f9fa-14b0-4217-8e97-eb41da73f598,5441c29d-3602-4898-b1a1-b77fa23b8e50,70248960-cb53-4ea4-943a-edb18f7d336f,618b6900-0618-4f1e-b835-bccb17f84294"
85df81d2945bf51b25a2ddb6462b4156df65bc93,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,9c9f1380-2516-4fc9-a3e6-f9f61941d090,4a4ee089-93b1-4470-af9a-6ff575d32704,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,95e1ead9-4d31-4808-a7ac-32c3614c116b,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,ff6e677f-91dd-4986-a174-8db0474b1799,a74b1b7f-71a5-4011-9441-d0b5e4122711"
85e1c0f1fd2f6731242c92374830f556d0c0d35d,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,a74b1b7f-71a5-4011-9441-d0b5e4122711,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,9c9f1380-2516-4fc9-a3e6-f9f61941d090,83d91898-7763-47d7-b03b-b92132375c47,ff6e677f-91dd-4986-a174-8db0474b1799,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,0383dadf-2a4e-4d10-a46a-e9e041da8eb3"
85e3eda637f3d4ce00b97f27e2dcab7fcbb6858e,M,"f07b0d13-ef03-4537-a5b4-9474e71a578f,73e5e69d-3554-40d8-8516-00cb38737a1c,79239441-bfd5-4981-a70c-55c3f15c1287,cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,a2118d09-5df0-4c84-8183-00c128f134aa,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,db4624cf-0e44-481e-a9dc-2142b833ec2f,13655113-cd16-4b43-9dca-cadbbf26ee05"
85e45eff909fc5257ea93ef4ae2984a001604d3d,M,"410c9baf-5469-44f6-9852-826524b80c61,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,4d86ad4e-28d8-4e9f-8cf4-735c57060fdc,f22942a1-6f70-4f48-866e-238cb2308fbd,fc61dd75-880b-44ba-9ba9-c7b643d33413,292f77b4-3a9f-4cbb-8be4-b4a1367464f4,071cb80d-a198-4f88-b41e-f4dd9a65ec80,630662ea-1c7d-4208-99fd-ba3afec20f0c"
85f145f6041416f606c5af579147f71f6a62df47,M,"e8374874-4178-4869-b92e-fef6bf30dc04,149e6720-4e4a-41a4-afca-6d29083fc091,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,24f8d8a5-269b-475c-a1cb-792990b0b2ee,62fac2b0-fd00-404f-8295-e979ba2435b9,f035837e-4117-438d-a524-cacf43500e68,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,69421e11-e4c3-4854-951b-ceab4972e38e,c7788fba-e635-4d8b-a937-01a68ab154e3,c3694ddc-f7e5-40dd-9fad-90d11a2c50fa"
85f1c7ad47edc52495b506fbcfcdde9ce2a7ac1c,M,"0383dadf-2a4e-4d10-a46a-e9e041da8eb3,8bfac288-ccc5-448d-9573-c33ea2aa5c30,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,db4624cf-0e44-481e-a9dc-2142b833ec2f,f27ec8db-af05-4f36-916e-3d57f91ecf5e,f59c5520-5f46-4d2c-b2c4-822eabf53419,f07b0d13-ef03-4537-a5b4-9474e71a578f,4967c0a1-b9f3-465e-8440-4598fd9fc33c,cc197bad-dc9c-440d-a5b5-d52ba2e14234"
85f2d39767b635f258c56b4e6ae8a48b83be2f1f,M,"056e4f3e-d505-4dad-8ec1-d04f521cbb56,810eb6c6-cced-4944-8f5a-1e0b15d930be,cc197bad-dc9c-440d-a5b5-d52ba2e14234,e21857d5-3256-4547-afb3-4b6ded592596,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,f9c1cc73-36ba-4f8d-ba12-7d2490608886,a74b1b7f-71a5-4011-9441-d0b5e4122711,9beb62b2-88db-4cea-801e-162cd344ee53,285e8d57-662b-4aa3-b2f9-74e0f4b40d08,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d"
8602cfd37efd3d0be23a38d81193396c594a1c3a,F,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,ff6e677f-91dd-4986-a174-8db0474b1799,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,72c536dc-7137-4477-a521-567eeb840fa8,70248960-cb53-4ea4-943a-edb18f7d336f,a74b1b7f-71a5-4011-9441-d0b5e4122711,985c709c-7771-4de3-9024-7bda29ebe3f9"
8618cb6357ce1d964475e7165661a3dbcc15fa04,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,8bfac288-ccc5-448d-9573-c33ea2aa5c30,ff6e677f-91dd-4986-a174-8db0474b1799,95e1ead9-4d31-4808-a7ac-32c3614c116b,a66999a7-ae5c-460e-ba94-1a01143ae847,c7020c6d-cae9-4db3-92a7-e5c561cbad50,056e4f3e-d505-4dad-8ec1-d04f521cbb56,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,d7ac3cc7-0d65-476b-9b81-d3e872672a2f"
86240cafae679da6803132638d80e815377d1b90,M,"76aa1917-9f3c-4783-98bd-5f09fdf4c5bd,495b431d-c77d-462a-8018-e546106e4ac5,91d8e441-73a6-48a6-aed1-2bef4da87799,68a2c082-aa5a-4138-a445-506ed0790176,6f95ac0e-728c-4b4c-b08e-e8519d2e6ab6,f409ada9-f088-4d35-aba3-55ece19f2597,5663c716-c38f-4454-99ce-5afb3c5af567,6c4335db-e676-418f-98e2-f8037ac88576,c46d3fa5-83a7-4a07-b2c4-428946bf84d9,f2c23719-9fc6-43c5-8ff4-d2460381d5cc"
862b045f47496f8c1786d984d9966461dcad0114,F,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,cc197bad-dc9c-440d-a5b5-d52ba2e14234,9c9f1380-2516-4fc9-a3e6-f9f61941d090,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,8bfac288-ccc5-448d-9573-c33ea2aa5c30,847e8284-8582-4b0e-9c26-b042a4f49e57,6ffb8ea9-2370-44d8-b678-e9237bbd347b,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,95e1ead9-4d31-4808-a7ac-32c3614c116b"
8631a0c10cc36f24cf055a2d84100861fcce620d,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ff6e677f-91dd-4986-a174-8db0474b1799,f27ec8db-af05-4f36-916e-3d57f91ecf5e,8bfac288-ccc5-448d-9573-c33ea2aa5c30,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,a66999a7-ae5c-460e-ba94-1a01143ae847,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,c7020c6d-cae9-4db3-92a7-e5c561cbad50,95e1ead9-4d31-4808-a7ac-32c3614c116b"
8647bf4213f6811a0fe38e4b4303cd5b5abf8830,M,"056e4f3e-d505-4dad-8ec1-d04f521cbb56,4a4ee089-93b1-4470-af9a-6ff575d32704,cc197bad-dc9c-440d-a5b5-d52ba2e14234,1946a82a-f927-40c2-8235-38d64f50d043,32a92586-6f9f-4882-b168-97fd60a99b6d,810eb6c6-cced-4944-8f5a-1e0b15d930be,e21857d5-3256-4547-afb3-4b6ded592596,14b22b4b-06d5-4b82-8284-29d29b58945f,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,34c63966-445c-4613-afe1-4f0e1e53ae9a"
8651a823a75d1ff5c1ba9bcf3b507d8ee1d781fe,M,"d87e52c5-bb8d-4da8-b941-9f4928627dc8,79239441-bfd5-4981-a70c-55c3f15c1287,7944ed53-2a58-4035-9b93-140a71e41c34,ab75b65a-0a14-4f41-a9fe-307779556e17,274718a2-5214-4673-bb46-ce1eef1335bd,db4624cf-0e44-481e-a9dc-2142b833ec2f,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,0408fd4e-b098-43a0-91e6-681a704dee4d,f27ec8db-af05-4f36-916e-3d57f91ecf5e,c5a0a216-c33c-42dc-92b8-4b60236f8dad"
86621d44978e9c09d6144297b63dd7496d0f998b,M,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,8bfac288-ccc5-448d-9573-c33ea2aa5c30,ff6e677f-91dd-4986-a174-8db0474b1799,9c9f1380-2516-4fc9-a3e6-f9f61941d090,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,a74b1b7f-71a5-4011-9441-d0b5e4122711,83d91898-7763-47d7-b03b-b92132375c47,f27ec8db-af05-4f36-916e-3d57f91ecf5e"
8662d12aceafa06dfbaec9da3cfc7b322cd3a78e,F,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,72c536dc-7137-4477-a521-567eeb840fa8,c3aeb863-7b26-4388-94e8-5a240f2be21b,14b22b4b-06d5-4b82-8284-29d29b58945f,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,5441c29d-3602-4898-b1a1-b77fa23b8e50,561d854a-6a28-4aa7-8c99-323e6ce46c2a,75167b8b-44e4-407b-9d35-effe87b223cf"
8675daede35045b3aa0a1c64d46057200d81fe89,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,79239441-bfd5-4981-a70c-55c3f15c1287,985c709c-7771-4de3-9024-7bda29ebe3f9,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,4e0e884d-099b-4ca9-bf4d-bcb31e739540,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,1de93a63-3a9f-443a-ba8a-a43b5fe0121e,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,b79391ad-1ed3-45db-9ed6-48736491561c"
8675e343dcac903199b58658badc4301d71963bd,F,"a74b1b7f-71a5-4011-9441-d0b5e4122711,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,cc197bad-dc9c-440d-a5b5-d52ba2e14234,6ffb8ea9-2370-44d8-b678-e9237bbd347b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,8c538f11-c141-4588-8ecb-931083524186,0efe858c-89e5-4e47-906a-356fa953fd6e,a66999a7-ae5c-460e-ba94-1a01143ae847,aa7a2827-f74b-473c-bd79-03d065835cf7"
867756e6adf5835426474a9255cdd0ffdfbd90fc,F,"14b22b4b-06d5-4b82-8284-29d29b58945f,cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,ff6e677f-91dd-4986-a174-8db0474b1799,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,32a92586-6f9f-4882-b168-97fd60a99b6d,f27ec8db-af05-4f36-916e-3d57f91ecf5e"
867b7fa403e1d7ebf7c3caa0b75bd9a63a5fa1e6,M,"aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,79239441-bfd5-4981-a70c-55c3f15c1287,f07b0d13-ef03-4537-a5b4-9474e71a578f,cc197bad-dc9c-440d-a5b5-d52ba2e14234,f27ec8db-af05-4f36-916e-3d57f91ecf5e,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,db4624cf-0e44-481e-a9dc-2142b833ec2f,d7ac3cc7-0d65-476b-9b81-d3e872672a2f,a2118d09-5df0-4c84-8183-00c128f134aa,60c5c7a0-95e1-493d-ba2e-3d548b5947f0"
8687be7a5b992109a27a31b0968c0a8ed91f7987,M,"9c9f1380-2516-4fc9-a3e6-f9f61941d090,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,8bfac288-ccc5-448d-9573-c33ea2aa5c30,cc197bad-dc9c-440d-a5b5-d52ba2e14234,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,67f66c07-6e61-4026-ade5-7e782fad3a5d,847e8284-8582-4b0e-9c26-b042a4f49e57,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,83d91898-7763-47d7-b03b-b92132375c47"
868f35fbd2d63e7a034a35b64e64b113ac522ca4,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,cc197bad-dc9c-440d-a5b5-d52ba2e14234,ff6e677f-91dd-4986-a174-8db0474b1799,f27ec8db-af05-4f36-916e-3d57f91ecf5e,070d193a-845c-479f-980e-bef15710653e,14b22b4b-06d5-4b82-8284-29d29b58945f,79239441-bfd5-4981-a70c-55c3f15c1287,a74b1b7f-71a5-4011-9441-d0b5e4122711,985c709c-7771-4de3-9024-7bda29ebe3f9"
8691bb0ea436f43e5eb7c21a1f7b123bea5d54d8,F,"22a1161f-966c-4c38-aba0-c99cb59806de,2c1828a2-e46b-4ade-a6e9-065ca265d679,a107bff6-58da-4302-83ad-317e86a1811c,ec2bcb77-b9a1-49e2-bfe7-419586bbef48,d2299099-e617-46dd-b013-ba0b4c72bc63,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,1138a764-2212-4d0a-b02d-0dc14df91e08,1d94218c-1531-4b93-8c2d-1f6b1a2ace50,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,9b85d9b7-fb33-45a0-8673-8391ad0088f0"
8694940f7086312078c23cfdb60d3ed5b5fd2734,F,"4bb4e4e4-5f66-4509-98af-62dbb90c45c5,f59c5520-5f46-4d2c-b2c4-822eabf53419,31745282-b1ea-4d62-939f-226b14d68e7c,cc0b7089-c08d-4c10-b6b0-873582c17fd6,319b1175-ced9-438f-986b-9239c3edd92d,00a9f935-ba93-4fc8-a33a-993abe9c936b,f2eef649-a6d5-4114-afba-e50ab26254d2,d530dbf9-69b1-404f-98f2-0431104f5a1e,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,23a03e33-a603-404e-bcbf-2c00159d7067"
8698dde5e43852a6762940a83f280fe1e5d63a13,M,"a74b1b7f-71a5-4011-9441-d0b5e4122711,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,cc197bad-dc9c-440d-a5b5-d52ba2e14234,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,6ffb8ea9-2370-44d8-b678-e9237bbd347b,0efe858c-89e5-4e47-906a-356fa953fd6e,8c538f11-c141-4588-8ecb-931083524186,14387b0f-765c-4852-852f-135335790466"
86a139aae4dd91354dfd5b8db5b693860a710d1c,M,"b2d122f9-eadb-4930-a196-8f221eeb0c66,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,00a9f935-ba93-4fc8-a33a-993abe9c936b,31745282-b1ea-4d62-939f-226b14d68e7c,cc0b7089-c08d-4c10-b6b0-873582c17fd6,319b1175-ced9-438f-986b-9239c3edd92d,788ad31c-bf0c-4a31-83f8-b8b130d79c76,f59c5520-5f46-4d2c-b2c4-822eabf53419,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,f57e14e4-b030-467c-b202-539453f504ec"
86a1ef3b04eba9731be96be87dbc9e114cf8e350,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,a74b1b7f-71a5-4011-9441-d0b5e4122711,cc197bad-dc9c-440d-a5b5-d52ba2e14234,8bfac288-ccc5-448d-9573-c33ea2aa5c30,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,ff6e677f-91dd-4986-a174-8db0474b1799,14b22b4b-06d5-4b82-8284-29d29b58945f,9c9f1380-2516-4fc9-a3e6-f9f61941d090,83d91898-7763-47d7-b03b-b92132375c47,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432"
86a6b98b5a6e00d114497d6dc1293ab18a1b003d,F,"dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,149e6720-4e4a-41a4-afca-6d29083fc091,847e8284-8582-4b0e-9c26-b042a4f49e57,67f66c07-6e61-4026-ade5-7e782fad3a5d,0743b15a-3c32-48c8-ad58-cb325350befa,084308bd-1654-436f-ba03-df6697104e19,9c9f1380-2516-4fc9-a3e6-f9f61941d090,a11aacf5-fcbe-47f9-b065-75f4466c00ae,e3e0abcd-7671-4482-a9d8-462f5acc9be5"
86ac6f07d71eff4ef19e980a320842169a901b8a,M,"b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,ff6e677f-91dd-4986-a174-8db0474b1799,14b22b4b-06d5-4b82-8284-29d29b58945f,a74b1b7f-71a5-4011-9441-d0b5e4122711,985c709c-7771-4de3-9024-7bda29ebe3f9,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,79239441-bfd5-4981-a70c-55c3f15c1287"
86b7514dfd22b08fb53f57410714a48813455488,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ff6e677f-91dd-4986-a174-8db0474b1799,a74b1b7f-71a5-4011-9441-d0b5e4122711,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,a66999a7-ae5c-460e-ba94-1a01143ae847,95e1ead9-4d31-4808-a7ac-32c3614c116b,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,c7020c6d-cae9-4db3-92a7-e5c561cbad50,7604fd80-8984-4dab-a52e-f74a84e1a122"
86ba12fabb188c31339974438002964d02d2afdd,F,"cc197bad-dc9c-440d-a5b5-d52ba2e14234,285e8d57-662b-4aa3-b2f9-74e0f4b40d08,810eb6c6-cced-4944-8f5a-1e0b15d930be,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,164f0d73-1234-4e2c-8743-d77bf2191051,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,ff6e677f-91dd-4986-a174-8db0474b1799,f27ec8db-af05-4f36-916e-3d57f91ecf5e,e21857d5-3256-4547-afb3-4b6ded592596,f4857fb9-e255-4dc6-bd01-e4ca7cc68544"
